x,y,z,type
3.555349,175.742027,0.000000,M_MDSC
-8.845431,-14.041722,0.000000,M_MDSC
172.841326,115.098543,0.000000,M_MDSC
159.818138,133.522880,0.000000,M_MDSC
175.955403,91.215471,0.000000,M_MDSC
-12.612310,181.129104,0.000000,M_MDSC
-2.802140,191.291300,0.000000,M_MDSC
-113.657323,-56.969660,0.000000,M_MDSC
-79.608375,181.481375,0.000000,M_MDSC
-23.257167,190.469338,0.000000,M_MDSC
134.956153,118.697953,0.000000,M_MDSC
-5.495210,-122.097271,0.000000,M_MDSC
172.362166,126.663830,0.000000,M_MDSC
150.480769,78.039242,0.000000,M_MDSC
148.150053,101.842068,0.000000,M_MDSC
122.907145,160.385195,0.000000,M_MDSC
155.778051,92.287385,0.000000,M_MDSC
335.416660,343.222625,0.000000,PMN_MDSC
-66.826026,-468.454958,0.000000,PMN_MDSC
408.865487,-439.972791,0.000000,PMN_MDSC
368.836254,64.677438,0.000000,PMN_MDSC
239.597157,-251.615834,0.000000,PMN_MDSC
335.407160,-390.956283,0.000000,PMN_MDSC
-424.392492,39.009107,0.000000,PMN_MDSC
203.161821,-286.583940,0.000000,PMN_MDSC
205.266664,431.314968,0.000000,PMN_MDSC
-138.698877,-220.837668,0.000000,PMN_MDSC
-143.927879,-179.563435,0.000000,PMN_MDSC
-236.692460,191.910213,0.000000,PMN_MDSC
323.750441,33.808624,0.000000,PMN_MDSC
433.377831,152.877044,0.000000,PMN_MDSC
-103.302872,-224.898067,0.000000,PMN_MDSC
-350.132116,-229.743841,0.000000,PMN_MDSC
216.592670,-306.002945,0.000000,PMN_MDSC
-438.526848,-376.787040,0.000000,PMN_MDSC
62.619827,-134.825493,0.000000,PMN_MDSC
-176.154843,307.507244,0.000000,PMN_MDSC
-190.847929,346.659499,0.000000,PMN_MDSC
-202.142181,267.743889,0.000000,PMN_MDSC
132.205881,-369.994458,0.000000,PMN_MDSC
137.149371,347.334918,0.000000,PMN_MDSC
260.609347,-185.545854,0.000000,PMN_MDSC
-294.209716,-270.206057,0.000000,PMN_MDSC
260.135757,-513.781705,0.000000,PMN_MDSC
-273.920857,-20.590422,0.000000,PMN_MDSC
32.185492,-461.278215,0.000000,PMN_MDSC
202.990800,218.265549,0.000000,PMN_MDSC
-14.885434,-113.671528,0.000000,PMN_MDSC
-129.719199,310.808560,0.000000,PMN_MDSC
-151.505225,375.383910,0.000000,PMN_MDSC
-561.557057,23.739713,0.000000,PMN_MDSC
-15.172682,-330.287559,0.000000,PMN_MDSC
266.730156,-104.963416,0.000000,PMN_MDSC
-487.297662,-160.215122,0.000000,PMN_MDSC
150.831313,-81.958147,0.000000,PMN_MDSC
154.007633,-200.128039,0.000000,PMN_MDSC
-65.093872,-201.705072,0.000000,PMN_MDSC
-2.955340,411.791487,0.000000,Treg
442.970868,-103.207524,0.000000,Treg
-327.659064,226.654170,0.000000,Treg
-136.487853,-353.127597,0.000000,Treg
405.935414,85.722964,0.000000,Treg
414.812672,33.652778,0.000000,Treg
381.356068,379.668210,0.000000,Treg
-365.917594,105.284641,0.000000,Treg
-94.422466,401.233854,0.000000,Treg
-70.760026,-608.811495,0.000000,Treg
395.768130,73.787824,0.000000,Treg
531.107267,-289.004004,0.000000,Treg
344.902952,-266.458816,0.000000,Treg
-77.240312,393.718759,0.000000,Treg
-32.101208,388.242383,0.000000,Treg
411.585512,66.375118,0.000000,Treg
-246.848885,273.701940,0.000000,Treg
542.068763,-275.981150,0.000000,Treg
-165.208692,-215.759629,0.000000,cDC1
7.364090,370.160272,0.000000,cDC1
-475.312161,-28.713403,0.000000,cDC1
94.759461,-337.848633,0.000000,cDC1
16.054452,386.528542,0.000000,cDC1
265.478665,10.221416,0.000000,cDC1
-157.035913,-231.388337,0.000000,cDC1
-93.023880,450.388735,0.000000,cDC1
-589.396176,481.301481,0.000000,B_cell
-203.682649,335.617576,0.000000,B_cell
154.481443,-430.412113,0.000000,B_cell
-423.889431,399.736173,0.000000,B_cell
434.427404,136.640123,0.000000,B_cell
-47.830079,-468.596398,0.000000,B_cell
524.139827,-31.659144,0.000000,B_cell
285.894239,-137.223461,0.000000,B_cell
-290.615928,-462.287976,0.000000,B_cell
-607.933305,-142.225903,0.000000,B_cell
-337.682874,284.493022,0.000000,NK_cell
-214.291957,177.728143,0.000000,NK_cell
586.869304,-268.434449,0.000000,NK_cell
-381.913996,-135.606938,0.000000,NK_cell
590.564806,-224.270377,0.000000,NK_cell
-135.491906,-535.627533,0.000000,NK_cell
412.698418,375.713469,0.000000,NK_cell
-280.016655,888.923861,0.000000,NK_cell
-2.308991,14.699182,0.000000,fixed_vessel_source_compressed
164.790733,55.320343,0.000000,fixed_vessel_source_compressed
143.382747,135.745850,0.000000,fixed_vessel_source_compressed
44.883091,-42.275692,0.000000,fixed_vessel_source_compressed
-209.962499,163.819483,0.000000,fixed_vessel_source_compressed
958.052597,659.120511,0.000000,fixed_vessel_source_compressed
913.806085,635.834331,0.000000,fixed_vessel_source_compressed
869.559572,612.548152,0.000000,fixed_vessel_source_compressed
825.313060,589.261972,0.000000,fixed_vessel_source_compressed
781.066548,565.975793,0.000000,fixed_vessel_source_compressed
736.820036,542.689614,0.000000,fixed_vessel_source_compressed
692.573523,519.403434,0.000000,fixed_vessel_source_compressed
648.327011,496.117255,0.000000,fixed_vessel_source_compressed
604.080499,472.831075,0.000000,fixed_vessel_source_compressed
559.833986,449.544896,0.000000,fixed_vessel_source_compressed
515.587474,426.258716,0.000000,fixed_vessel_source_compressed
471.340962,402.972537,0.000000,fixed_vessel_source_compressed
441.936540,386.397269,0.000000,fixed_vessel_source_compressed
398.937489,332.618540,0.000000,fixed_vessel_source_compressed
